,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Id,Age,Geo,Gender,Language_Spoken,Language_Used,Education,Employed,Occupation,HH_Income,Ethnic_Background,Labels,par1,par2,par3,par4,par5,par6,par7,par8,par9,par10,label1,combination,total,label1x,label2x,label3x,label4x,label5x,label6x,label7x,label8x,label9x,label10x,label11x,label12x
1623,1623,10500,10500,,11583,55-59,Quebec,Male,English,English,Other Certificate/Diploma Not Univ,Not Employed,Other Managers,,,,0.8,0.8888888888888888,0,0.2352941176470588,0.2352941176470588,0.0,0.5,0.2222222222222222,0,1.0,,0.8-0.8888888888888888-0-0.2352941176470588-0.2352941176470588-0.0-0.5-0.2222222222222222-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1624,1624,10505,10505,,11588,15-17,Quebec,Male,English,English,Bachelors Degrees,Not Employed,Other,,,,0.06666666666666668,0.8888888888888888,0,0.2352941176470588,0.2352941176470588,0.0,0.5,0.1111111111111111,0,1.0,,0.06666666666666668-0.8888888888888888-0-0.2352941176470588-0.2352941176470588-0.0-0.5-0.1111111111111111-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1625,1625,10510,10510,,11594,30-34,Alberta,Male,English,English,High School Graduation Certificate,Not Employed,Technical/Sales/Teaching/Other White Collar,,,,0.4666666666666667,0.0,0,0.2352941176470588,0.2352941176470588,0.5,0.5,0.8888888888888888,0,1.0,,0.4666666666666667-0.0-0-0.2352941176470588-0.2352941176470588-0.5-0.5-0.8888888888888888-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1626,1626,10513,10513,,11598,50-54,British Columbia,Female,English,English,High School Graduation Certificate,Not Employed,Technical/Sales/Teaching/Other White Collar,,,,0.7333333333333333,0.1111111111111111,1,0.2352941176470588,0.2352941176470588,0.5,0.5,0.8888888888888888,0,1.0,,0.7333333333333333-0.1111111111111111-1-0.2352941176470588-0.2352941176470588-0.5-0.5-0.8888888888888888-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1627,1627,10521,10521,,11607,50-54,Ontario,Male,English,English,Trade Certificate/Diploma,Not Employed,Other,,,,0.7333333333333333,0.6666666666666666,0,0.2352941176470588,0.2352941176470588,0.8,0.5,0.1111111111111111,0,1.0,,0.7333333333333333-0.6666666666666666-0-0.2352941176470588-0.2352941176470588-0.8-0.5-0.1111111111111111-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1628,1628,10522,10522,,11608,70+,Nova Scotia,Female,French,English,Univ Cert/Dipl Above Bachelor Level,Not Employed,Other,,,,1.0,0.5555555555555556,1,0.29411764705882354,0.2352941176470588,0.0,0.5,0.1111111111111111,0,1.0,,1.0-0.5555555555555556-1-0.29411764705882354-0.2352941176470588-0.0-0.5-0.1111111111111111-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1629,1629,10537,10537,,11626,70+,Ontario,Female,French,English,Other Certificate/Diploma Not Univ,Full-Time,Unskilled,,,,1.0,0.6666666666666666,1,0.29411764705882354,0.2352941176470588,0.0,0.0,1.0,0,1.0,,1.0-0.6666666666666666-1-0.29411764705882354-0.2352941176470588-0.0-0.0-1.0-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1630,1630,10547,10547,,11638,40-44,New Brunswick,Male,French,English,High School Graduation Certificate,Part-Time,Other,,,,0.6,0.3333333333333333,0,0.29411764705882354,0.2352941176470588,0.5,1.0,0.1111111111111111,0,1.0,,0.6-0.3333333333333333-0-0.29411764705882354-0.2352941176470588-0.5-1.0-0.1111111111111111-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1631,1631,10551,10551,,11642,65-69,Quebec,Female,English,English,Bachelors Degrees,Not Employed,Other,,,,0.9333333333333332,0.8888888888888888,1,0.2352941176470588,0.2352941176470588,0.0,0.5,0.1111111111111111,0,1.0,,0.9333333333333332-0.8888888888888888-1-0.2352941176470588-0.2352941176470588-0.0-0.5-0.1111111111111111-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1632,1632,10567,10567,,11661,22-24,Ontario,Female,Other,French,Other Certificate/Diploma Not Univ,Not Employed,Other Managers,,,,0.3333333333333333,0.6666666666666666,1,0.7058823529411765,0.29411764705882354,0.0,0.5,0.2222222222222222,0,1.0,,0.3333333333333333-0.6666666666666666-1-0.7058823529411765-0.29411764705882354-0.0-0.5-0.2222222222222222-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1633,1633,10572,10572,,11666,70+,Alberta,Male,English,English,High School Graduation Certificate,Full-Time,Other,,,,1.0,0.0,0,0.2352941176470588,0.2352941176470588,0.5,0.0,0.1111111111111111,0,1.0,,1.0-0.0-0-0.2352941176470588-0.2352941176470588-0.5-0.0-0.1111111111111111-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1634,1634,10576,10576,,11670,60-64,British Columbia,Female,English,English,Bachelors Degrees,Not Employed,Other,,,,0.8666666666666667,0.1111111111111111,1,0.2352941176470588,0.2352941176470588,0.0,0.5,0.1111111111111111,0,1.0,,0.8666666666666667-0.1111111111111111-1-0.2352941176470588-0.2352941176470588-0.0-0.5-0.1111111111111111-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1635,1635,10577,10577,,11671,65-69,Quebec,Male,English,French,Elementary School Graduation Cert,Full-Time,Unskilled,,,,0.9333333333333332,0.8888888888888888,0,0.2352941176470588,0.29411764705882354,0.4,0.0,1.0,0,1.0,,0.9333333333333332-0.8888888888888888-0-0.2352941176470588-0.29411764705882354-0.4-0.0-1.0-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636,1636,10584,10584,,11679,70+,Manitoba,Female,English,English,Bachelors Degrees,Not Employed,Unskilled,,,,1.0,0.2222222222222222,1,0.2352941176470588,0.2352941176470588,0.0,0.5,1.0,0,1.0,,1.0-0.2222222222222222-1-0.2352941176470588-0.2352941176470588-0.0-0.5-1.0-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1637,1637,10595,10595,,11693,45-49,Quebec,Male,English,English,High School Graduation Certificate,Full-Time,Other,,,,0.6666666666666666,0.8888888888888888,0,0.2352941176470588,0.2352941176470588,0.5,0.0,0.1111111111111111,0,0.0,,0.6666666666666666-0.8888888888888888-0-0.2352941176470588-0.2352941176470588-0.5-0.0-0.1111111111111111-0-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1638,1638,10603,10603,,11701,15-17,Ontario,Male,English,English,High School Graduation Certificate,Not Employed,Other,,,,0.06666666666666668,0.6666666666666666,0,0.2352941176470588,0.2352941176470588,0.5,0.5,0.1111111111111111,0,1.0,,0.06666666666666668-0.6666666666666666-0-0.2352941176470588-0.2352941176470588-0.5-0.5-0.1111111111111111-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1639,1639,10605,10605,,11703,65-69,Quebec,Female,French,French,Bachelors Degrees,Full-Time,Other Managers,,,,0.9333333333333332,0.8888888888888888,1,0.29411764705882354,0.29411764705882354,0.0,0.0,0.2222222222222222,0,1.0,,0.9333333333333332-0.8888888888888888-1-0.29411764705882354-0.29411764705882354-0.0-0.0-0.2222222222222222-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1640,1640,10610,10610,,11710,35-39,Quebec,Male,English,English,High School Graduation Certificate,Part-Time,Other,,,,0.5333333333333333,0.8888888888888888,0,0.2352941176470588,0.2352941176470588,0.5,1.0,0.1111111111111111,0,1.0,,0.5333333333333333-0.8888888888888888-0-0.2352941176470588-0.2352941176470588-0.5-1.0-0.1111111111111111-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1641,1641,10614,10614,,11714,30-34,Ontario,Male,English,English,Univ Cert/Dipl Below Bachelor Level,Full-Time,Senior Managers/Owners,,,,0.4666666666666667,0.6666666666666666,0,0.2352941176470588,0.2352941176470588,0.0,0.0,0.5555555555555556,0,1.0,,0.4666666666666667-0.6666666666666666-0-0.2352941176470588-0.2352941176470588-0.0-0.0-0.5555555555555556-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1642,1642,10627,10627,,11727,70+,Ontario,Male,French,French,High School Graduation Certificate,Full-Time,Other,,,,1.0,0.6666666666666666,0,0.29411764705882354,0.29411764705882354,0.5,0.0,0.1111111111111111,0,1.0,,1.0-0.6666666666666666-0-0.29411764705882354-0.29411764705882354-0.5-0.0-0.1111111111111111-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1643,1643,10642,10642,,11745,30-34,British Columbia,Female,English,English,High School Graduation Certificate,Full-Time,Technical/Sales/Teaching/Other White Collar,,,,0.4666666666666667,0.1111111111111111,1,0.2352941176470588,0.2352941176470588,0.5,0.0,0.8888888888888888,0,1.0,,0.4666666666666667-0.1111111111111111-1-0.2352941176470588-0.2352941176470588-0.5-0.0-0.8888888888888888-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1644,1644,10671,10671,,11781,40-44,Quebec,Male,French,English,Bachelors Degrees,Not Employed,Other,,,,0.6,0.8888888888888888,0,0.29411764705882354,0.2352941176470588,0.0,0.5,0.1111111111111111,0,1.0,,0.6-0.8888888888888888-0-0.29411764705882354-0.2352941176470588-0.0-0.5-0.1111111111111111-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1645,1645,10712,10712,,11825,65-69,Ontario,Male,English,English,Trade Certificate/Diploma,Not Employed,Other Managers,,,,0.9333333333333332,0.6666666666666666,0,0.2352941176470588,0.2352941176470588,0.8,0.5,0.2222222222222222,0,1.0,,0.9333333333333332-0.6666666666666666-0-0.2352941176470588-0.2352941176470588-0.8-0.5-0.2222222222222222-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1646,1646,10715,10715,,11829,55-59,Quebec,Female,English,English,High School Graduation Certificate,Not Employed,Other Managers,,,,0.8,0.8888888888888888,1,0.2352941176470588,0.2352941176470588,0.5,0.5,0.2222222222222222,0,1.0,,0.8-0.8888888888888888-1-0.2352941176470588-0.2352941176470588-0.5-0.5-0.2222222222222222-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1647,1647,10722,10722,,11839,19 Years,Manitoba,Male,English,English,High School Graduation Certificate,Full-Time,Other,,,,0.2,0.2222222222222222,0,0.2352941176470588,0.2352941176470588,0.5,0.0,0.1111111111111111,0,1.0,,0.2-0.2222222222222222-0-0.2352941176470588-0.2352941176470588-0.5-0.0-0.1111111111111111-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1648,1648,10725,10725,,11842,55-59,Quebec,Female,English,French,Bachelors Degrees,Not Employed,Other,,,,0.8,0.8888888888888888,1,0.2352941176470588,0.29411764705882354,0.0,0.5,0.1111111111111111,0,1.0,,0.8-0.8888888888888888-1-0.2352941176470588-0.29411764705882354-0.0-0.5-0.1111111111111111-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1649,1649,10726,10726,,11843,50-54,Ontario,Male,English,English,Bachelors Degrees,Not Employed,Professionals,,,,0.7333333333333333,0.6666666666666666,0,0.2352941176470588,0.2352941176470588,0.0,0.5,0.4444444444444444,0,1.0,,0.7333333333333333-0.6666666666666666-0-0.2352941176470588-0.2352941176470588-0.0-0.5-0.4444444444444444-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1650,1650,10728,10728,,11847,30-34,Quebec,Male,English,English,High School Graduation Certificate,Full-Time,Other,,,,0.4666666666666667,0.8888888888888888,0,0.2352941176470588,0.2352941176470588,0.5,0.0,0.1111111111111111,0,1.0,,0.4666666666666667-0.8888888888888888-0-0.2352941176470588-0.2352941176470588-0.5-0.0-0.1111111111111111-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651,1651,10736,10736,,11855,60-64,Ontario,Female,French,English,High School Graduation Certificate,Full-Time,Other,,,,0.8666666666666667,0.6666666666666666,1,0.29411764705882354,0.2352941176470588,0.5,0.0,0.1111111111111111,0,1.0,,0.8666666666666667-0.6666666666666666-1-0.29411764705882354-0.2352941176470588-0.5-0.0-0.1111111111111111-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652,1652,10745,10745,,11866,22-24,Manitoba,Male,English,Chinese - Mandarin,Other Certificate/Diploma Not Univ,Not Employed,Unskilled,,,,0.3333333333333333,0.2222222222222222,0,0.2352941176470588,0.05882352941176471,0.0,0.5,1.0,0,1.0,,0.3333333333333333-0.2222222222222222-0-0.2352941176470588-0.05882352941176471-0.0-0.5-1.0-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1653,1653,10746,10746,,11867,65-69,Alberta,Male,English,English,Elementary School Graduation Cert,Full-Time,Technical/Sales/Teaching/Other White Collar,,,,0.9333333333333332,0.0,0,0.2352941176470588,0.2352941176470588,0.4,0.0,0.8888888888888888,0,1.0,,0.9333333333333332-0.0-0-0.2352941176470588-0.2352941176470588-0.4-0.0-0.8888888888888888-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1654,1654,10748,10748,,11871,30-34,Ontario,Male,English,French,Univ Cert/Dipl Above Bachelor Level,Full-Time,Other,,,,0.4666666666666667,0.6666666666666666,0,0.2352941176470588,0.29411764705882354,0.0,0.0,0.1111111111111111,0,1.0,,0.4666666666666667-0.6666666666666666-0-0.2352941176470588-0.29411764705882354-0.0-0.0-0.1111111111111111-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1655,1655,10751,10751,,11874,30-34,Alberta,Male,French,English,Other Certificate/Diploma Not Univ,Full-Time,Professionals,,,,0.4666666666666667,0.0,0,0.29411764705882354,0.2352941176470588,0.0,0.0,0.4444444444444444,0,1.0,,0.4666666666666667-0.0-0-0.29411764705882354-0.2352941176470588-0.0-0.0-0.4444444444444444-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1656,1656,10754,10754,,11877,55-59,Ontario,Female,Other,English,Bachelors Degrees,Full-Time,Other,,,,0.8,0.6666666666666666,1,0.7058823529411765,0.2352941176470588,0.0,0.0,0.1111111111111111,0,1.0,,0.8-0.6666666666666666-1-0.7058823529411765-0.2352941176470588-0.0-0.0-0.1111111111111111-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1657,1657,10763,10763,,11888,35-39,Ontario,Male,English,French,Bachelors Degrees,Not Employed,Other,,,,0.5333333333333333,0.6666666666666666,0,0.2352941176470588,0.29411764705882354,0.0,0.5,0.1111111111111111,0,1.0,,0.5333333333333333-0.6666666666666666-0-0.2352941176470588-0.29411764705882354-0.0-0.5-0.1111111111111111-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1658,1658,10764,10764,,11889,45-49,Ontario,Male,English,English,Elementary School Graduation Cert,Not Employed,Unskilled,,,,0.6666666666666666,0.6666666666666666,0,0.2352941176470588,0.2352941176470588,0.4,0.5,1.0,0,1.0,,0.6666666666666666-0.6666666666666666-0-0.2352941176470588-0.2352941176470588-0.4-0.5-1.0-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1659,1659,10803,10803,,11933,25-29,Ontario,Male,English,English,Elementary School Graduation Cert,Not Employed,Other,,,,0.4,0.6666666666666666,0,0.2352941176470588,0.2352941176470588,0.4,0.5,0.1111111111111111,0,0.15384615384615385,,0.4-0.6666666666666666-0-0.2352941176470588-0.2352941176470588-0.4-0.5-0.1111111111111111-0-0.15384615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0
1660,1660,10804,10804,,11934,20-21,British Columbia,Female,English,English,Bachelors Degrees,Full-Time,Other,,,,0.26666666666666666,0.1111111111111111,1,0.2352941176470588,0.2352941176470588,0.0,0.0,0.1111111111111111,0,1.0,,0.26666666666666666-0.1111111111111111-1-0.2352941176470588-0.2352941176470588-0.0-0.0-0.1111111111111111-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1661,1661,10830,10830,,11963,25-29,Quebec,Male,English,English,Elementary School Graduation Cert,Full-Time,Other,,,,0.4,0.8888888888888888,0,0.2352941176470588,0.2352941176470588,0.4,0.0,0.1111111111111111,0,1.0,,0.4-0.8888888888888888-0-0.2352941176470588-0.2352941176470588-0.4-0.0-0.1111111111111111-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1662,1662,10831,10831,,11964,70+,Ontario,Male,French,English,Elementary School Graduation Cert,Not Employed,Other,,,,1.0,0.6666666666666666,0,0.29411764705882354,0.2352941176470588,0.4,0.5,0.1111111111111111,0,1.0,,1.0-0.6666666666666666-0-0.29411764705882354-0.2352941176470588-0.4-0.5-0.1111111111111111-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1663,1663,10841,10841,,11976,40-44,Quebec,Male,English,English,High School Graduation Certificate,Not Employed,Clerical/Secretarial,,,,0.6,0.8888888888888888,0,0.2352941176470588,0.2352941176470588,0.5,0.5,0.0,0,1.0,,0.6-0.8888888888888888-0-0.2352941176470588-0.2352941176470588-0.5-0.5-0.0-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1664,1664,10854,10854,,11996,50-54,Alberta,Male,English,English,High School Graduation Certificate,Full-Time,Other,,,,0.7333333333333333,0.0,0,0.2352941176470588,0.2352941176470588,0.5,0.0,0.1111111111111111,0,1.0,,0.7333333333333333-0.0-0-0.2352941176470588-0.2352941176470588-0.5-0.0-0.1111111111111111-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1665,1665,10855,10855,,11997,55-59,Alberta,Male,English,English,High School Graduation Certificate,Not Employed,Other Managers,,,,0.8,0.0,0,0.2352941176470588,0.2352941176470588,0.5,0.5,0.2222222222222222,0,1.0,,0.8-0.0-0-0.2352941176470588-0.2352941176470588-0.5-0.5-0.2222222222222222-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1666,1666,10876,10876,,12022,40-44,Manitoba,Female,English,French,High School Graduation Certificate,Not Employed,Other,,,,0.6,0.2222222222222222,1,0.2352941176470588,0.29411764705882354,0.5,0.5,0.1111111111111111,0,1.0,,0.6-0.2222222222222222-1-0.2352941176470588-0.29411764705882354-0.5-0.5-0.1111111111111111-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1667,1667,10902,10902,,12053,25-29,New Brunswick,Female,English,English,Other Certificate/Diploma Not Univ,Not Employed,Other,,,,0.4,0.3333333333333333,1,0.2352941176470588,0.2352941176470588,0.0,0.5,0.1111111111111111,0,1.0,,0.4-0.3333333333333333-1-0.2352941176470588-0.2352941176470588-0.0-0.5-0.1111111111111111-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1668,1668,10905,10905,,12056,70+,Quebec,Female,English,English,Bachelors Degrees,Full-Time,Other Managers,,,,1.0,0.8888888888888888,1,0.2352941176470588,0.2352941176470588,0.0,0.0,0.2222222222222222,0,1.0,,1.0-0.8888888888888888-1-0.2352941176470588-0.2352941176470588-0.0-0.0-0.2222222222222222-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1669,1669,10934,10934,,12092,50-54,Alberta,Male,French,English,Univ Cert/Dipl Below Bachelor Level,Full-Time,Other,,,,0.7333333333333333,0.0,0,0.29411764705882354,0.2352941176470588,0.0,0.0,0.1111111111111111,0,1.0,,0.7333333333333333-0.0-0-0.29411764705882354-0.2352941176470588-0.0-0.0-0.1111111111111111-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1670,1670,10938,10938,,12099,30-34,Quebec,Male,English,English,Other Certificate/Diploma Not Univ,Not Employed,Technical/Sales/Teaching/Other White Collar,,,,0.4666666666666667,0.8888888888888888,0,0.2352941176470588,0.2352941176470588,0.0,0.5,0.8888888888888888,0,1.0,,0.4666666666666667-0.8888888888888888-0-0.2352941176470588-0.2352941176470588-0.0-0.5-0.8888888888888888-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1671,1671,10942,10942,,12104,65-69,Ontario,Female,Chinese-Cantonese,French,Elementary School Graduation Cert,Full-Time,Other,,,,0.9333333333333332,0.6666666666666666,1,0.1176470588235294,0.29411764705882354,0.4,0.0,0.1111111111111111,0,1.0,,0.9333333333333332-0.6666666666666666-1-0.1176470588235294-0.29411764705882354-0.4-0.0-0.1111111111111111-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1672,1672,10950,10950,,12114,55-59,Ontario,Male,English,Other,High School Graduation Certificate,Full-Time,Other,,,,0.8,0.6666666666666666,0,0.2352941176470588,0.7058823529411765,0.5,0.0,0.1111111111111111,0,1.0,,0.8-0.6666666666666666-0-0.2352941176470588-0.7058823529411765-0.5-0.0-0.1111111111111111-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1673,1673,10967,10967,,12135,50-54,Ontario,Male,English,English,Elementary School Graduation Cert,Full-Time,Senior Managers/Owners,,,,0.7333333333333333,0.6666666666666666,0,0.2352941176470588,0.2352941176470588,0.4,0.0,0.5555555555555556,0,1.0,,0.7333333333333333-0.6666666666666666-0-0.2352941176470588-0.2352941176470588-0.4-0.0-0.5555555555555556-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1674,1674,10970,10970,,12138,35-39,Ontario,Male,French,English,Univ Cert/Dipl Above Bachelor Level,Full-Time,Other,,,,0.5333333333333333,0.6666666666666666,0,0.29411764705882354,0.2352941176470588,0.0,0.0,0.1111111111111111,0,1.0,,0.5333333333333333-0.6666666666666666-0-0.29411764705882354-0.2352941176470588-0.0-0.0-0.1111111111111111-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1675,1675,10973,10973,,12142,70+,Quebec,Male,English,English,High School Graduation Certificate,Full-Time,Unskilled,,,,1.0,0.8888888888888888,0,0.2352941176470588,0.2352941176470588,0.5,0.0,1.0,0,1.0,,1.0-0.8888888888888888-0-0.2352941176470588-0.2352941176470588-0.5-0.0-1.0-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676,1676,10995,10995,,12166,60-64,Quebec,Male,English,French,Other Certificate/Diploma Not Univ,Not Employed,Other,,,,0.8666666666666667,0.8888888888888888,0,0.2352941176470588,0.29411764705882354,0.0,0.5,0.1111111111111111,0,1.0,,0.8666666666666667-0.8888888888888888-0-0.2352941176470588-0.29411764705882354-0.0-0.5-0.1111111111111111-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1677,1677,11003,11003,,12174,50-54,Quebec,Female,English,English,Masters Degrees,Not Employed,Other,,,,0.7333333333333333,0.8888888888888888,1,0.2352941176470588,0.2352941176470588,0.1,0.5,0.1111111111111111,0,0.7692307692307693,,0.7333333333333333-0.8888888888888888-1-0.2352941176470588-0.2352941176470588-0.1-0.5-0.1111111111111111-0-0.7692307692307693,0,0,0,0,0,0,0,0,0,0,0,0,0
1678,1678,11013,11013,,12186,30-34,Ontario,Female,French,French,High School Graduation Certificate,Not Employed,Other,,,,0.4666666666666667,0.6666666666666666,1,0.29411764705882354,0.29411764705882354,0.5,0.5,0.1111111111111111,0,1.0,,0.4666666666666667-0.6666666666666666-1-0.29411764705882354-0.29411764705882354-0.5-0.5-0.1111111111111111-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1679,1679,11021,11021,,12196,25-29,Ontario,Male,English,English,High School Graduation Certificate,Full-Time,Other,,,,0.4,0.6666666666666666,0,0.2352941176470588,0.2352941176470588,0.5,0.0,0.1111111111111111,0,1.0,,0.4-0.6666666666666666-0-0.2352941176470588-0.2352941176470588-0.5-0.0-0.1111111111111111-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1680,1680,11030,11030,,12205,15-17,Ontario,Male,English,French,Other Certificate/Diploma Not Univ,Not Employed,Other,,,,0.06666666666666668,0.6666666666666666,0,0.2352941176470588,0.29411764705882354,0.0,0.5,0.1111111111111111,0,1.0,,0.06666666666666668-0.6666666666666666-0-0.2352941176470588-0.29411764705882354-0.0-0.5-0.1111111111111111-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1681,1681,11036,11036,,12211,60-64,British Columbia,Female,Other,English,Masters Degrees,Full-Time,Other,,,,0.8666666666666667,0.1111111111111111,1,0.7058823529411765,0.2352941176470588,0.1,0.0,0.1111111111111111,0,1.0,,0.8666666666666667-0.1111111111111111-1-0.7058823529411765-0.2352941176470588-0.1-0.0-0.1111111111111111-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1682,1682,11038,11038,,12213,40-44,Ontario,Female,English,English,Elementary School Graduation Cert,Full-Time,Other Managers,,,,0.6,0.6666666666666666,1,0.2352941176470588,0.2352941176470588,0.4,0.0,0.2222222222222222,0,1.0,,0.6-0.6666666666666666-1-0.2352941176470588-0.2352941176470588-0.4-0.0-0.2222222222222222-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1683,1683,11048,11048,,12225,30-34,Ontario,Female,French,English,High School Graduation Certificate,Full-Time,Other,,,,0.4666666666666667,0.6666666666666666,1,0.29411764705882354,0.2352941176470588,0.5,0.0,0.1111111111111111,0,1.0,,0.4666666666666667-0.6666666666666666-1-0.29411764705882354-0.2352941176470588-0.5-0.0-0.1111111111111111-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1684,1684,11071,11071,,12254,45-49,Ontario,Female,English,English,High School Graduation Certificate,Full-Time,Unskilled,,,,0.6666666666666666,0.6666666666666666,1,0.2352941176470588,0.2352941176470588,0.5,0.0,1.0,0,1.0,,0.6666666666666666-0.6666666666666666-1-0.2352941176470588-0.2352941176470588-0.5-0.0-1.0-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685,1685,11076,11076,,12260,55-59,Ontario,Male,English,English,Bachelors Degrees,Full-Time,Technical/Sales/Teaching/Other White Collar,,,,0.8,0.6666666666666666,0,0.2352941176470588,0.2352941176470588,0.0,0.0,0.8888888888888888,0,1.0,,0.8-0.6666666666666666-0-0.2352941176470588-0.2352941176470588-0.0-0.0-0.8888888888888888-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1686,1686,11087,11087,,12274,30-34,Ontario,Male,French,English,Trade Certificate/Diploma,Not Employed,Technical/Sales/Teaching/Other White Collar,,,,0.4666666666666667,0.6666666666666666,0,0.29411764705882354,0.2352941176470588,0.8,0.5,0.8888888888888888,0,1.0,,0.4666666666666667-0.6666666666666666-0-0.29411764705882354-0.2352941176470588-0.8-0.5-0.8888888888888888-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1687,1687,11096,11096,,12286,18 Years,Ontario,Male,English,English,Other Certificate/Diploma Not Univ,Full-Time,Other,,,,0.13333333333333333,0.6666666666666666,0,0.2352941176470588,0.2352941176470588,0.0,0.0,0.1111111111111111,0,0.6923076923076923,,0.13333333333333333-0.6666666666666666-0-0.2352941176470588-0.2352941176470588-0.0-0.0-0.1111111111111111-0-0.6923076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0
1688,1688,11109,11109,,12302,25-29,Alberta,Female,English,English,Other Certificate/Diploma Not Univ,Not Employed,Other,,,,0.4,0.0,1,0.2352941176470588,0.2352941176470588,0.0,0.5,0.1111111111111111,0,1.0,,0.4-0.0-1-0.2352941176470588-0.2352941176470588-0.0-0.5-0.1111111111111111-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1689,1689,11121,11121,,12315,65-69,Alberta,Female,French,English,Bachelors Degrees,Not Employed,Other,,,,0.9333333333333332,0.0,1,0.29411764705882354,0.2352941176470588,0.0,0.5,0.1111111111111111,0,1.0,,0.9333333333333332-0.0-1-0.29411764705882354-0.2352941176470588-0.0-0.5-0.1111111111111111-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1690,1690,11124,11124,,12320,55-59,Alberta,Female,English,English,Bachelors Degrees,Full-Time,Other,,,,0.8,0.0,1,0.2352941176470588,0.2352941176470588,0.0,0.0,0.1111111111111111,0,0.2307692307692308,,0.8-0.0-1-0.2352941176470588-0.2352941176470588-0.0-0.0-0.1111111111111111-0-0.2307692307692308,0,0,0,0,0,0,0,0,0,0,0,0,0
