,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Id,Age,Geo,Gender,Language_Spoken,Language_Used,Education,Employed,Occupation,HH_Income,Ethnic_Background,Labels,par1,par2,par3,par4,par5,par6,par7,par8,par9,par10,label1,combination,total,label1x,label2x,label3x,label4x,label5x,label6x,label7x,label8x,label9x,label10x,label11x,label12x,total_per,bestlabelx1,bestlabelx2,bestlabelx3,bestlabel1,bestlabel2,bestlabel3,melhores
1300,1300,1300,1623,1623,10500,10500,,11583,55-59,Quebec,Male,English,English,Other Certificate/Diploma Not Univ,Not Employed,Other Managers,,,,0.8,0.8888888888888888,0,0.2352941176470588,0.2352941176470588,0.0,0.5,0.2222222222222222,0,1.0,,0.8-0.8888888888888888-0-0.2352941176470588-0.2352941176470588-0.0-0.5-0.2222222222222222-0-1.0,20,0.2772727272727272,0.0,0.0,0.10909090909090909,0.10909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008612151746113766,label1x,label4x,,0,3,0,0.3863636363636363
1301,1301,1301,1624,1624,10505,10505,,11588,15-17,Quebec,Male,English,English,Bachelors Degrees,Not Employed,Other,,,,0.06666666666666668,0.8888888888888888,0,0.2352941176470588,0.2352941176470588,0.0,0.5,0.1111111111111111,0,1.0,,0.06666666666666668-0.8888888888888888-0-0.2352941176470588-0.2352941176470588-0.0-0.5-0.1111111111111111-0-1.0,26,0.1217948717948718,0.0,0.0405982905982906,0.0811965811965812,0.04085470085470085,0.041623931623931625,0.0,0.0,0.0,0.0,0.0,0.0,0.0011195797269947896,label1x,label4x,label6x,0,3,5,0.24461538461538462
1302,1302,1302,1625,1625,10510,10510,,11594,30-34,Alberta,Male,English,English,High School Graduation Certificate,Not Employed,Technical/Sales/Teaching/Other White Collar,,,,0.4666666666666667,0.0,0,0.2352941176470588,0.2352941176470588,0.5,0.5,0.8888888888888888,0,1.0,,0.4666666666666667-0.0-0-0.2352941176470588-0.2352941176470588-0.5-0.5-0.8888888888888888-0-1.0,246,0.12683989584993888,0.04500953528053799,0.01227620135678481,0.1227501166079199,0.04091975603851899,0.01636826847571308,0.008183676662474685,0.0,0.0,0.008185964539383955,0.0,0.0,0.010592946647719932,label1x,label4x,label2x,0,3,1,0.29459954773839675
1303,1303,1303,1626,1626,10513,10513,,11598,50-54,British Columbia,Female,English,English,High School Graduation Certificate,Not Employed,Technical/Sales/Teaching/Other White Collar,,,,0.7333333333333333,0.1111111111111111,1,0.2352941176470588,0.2352941176470588,0.5,0.5,0.8888888888888888,0,1.0,,0.7333333333333333-0.1111111111111111-1-0.2352941176470588-0.2352941176470588-0.5-0.5-0.8888888888888888-0-1.0,72,0.22799936688825578,0.056980056980056974,0.0,0.14245014245014243,0.014245014245014244,0.0,0.028648306426084204,0.0,0.0,0.0,0.0,0.0,0.003100374628600956,label1x,label4x,label2x,0,3,1,0.4274295663184552
1304,1304,1304,1627,1627,10521,10521,,11607,50-54,Ontario,Male,English,English,Trade Certificate/Diploma,Not Employed,Other,,,,0.7333333333333333,0.6666666666666666,0,0.2352941176470588,0.2352941176470588,0.8,0.5,0.1111111111111111,0,1.0,,0.7333333333333333-0.6666666666666666-0-0.2352941176470588-0.2352941176470588-0.8-0.5-0.1111111111111111-0-1.0,12,0.28571428571428575,0.0,0.0,0.2023809523809524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000516729104766826,label1x,label4x,,0,3,0,0.48809523809523814
1305,1305,1305,1628,1628,10522,10522,,11608,70+,Nova Scotia,Female,French,English,Univ Cert/Dipl Above Bachelor Level,Not Employed,Other,,,,1.0,0.5555555555555556,1,0.29411764705882354,0.2352941176470588,0.0,0.5,0.1111111111111111,0,1.0,,1.0-0.5555555555555556-1-0.29411764705882354-0.2352941176470588-0.0-0.5-0.1111111111111111-0-1.0,10,0.25,0.0,0.0,0.2333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004306075873056883,label1x,label4x,,0,3,0,0.4833333333333333
1306,1306,1306,1630,1630,10547,10547,,11638,40-44,New Brunswick,Male,French,English,High School Graduation Certificate,Part-Time,Other,,,,0.6,0.3333333333333333,0,0.29411764705882354,0.2352941176470588,0.5,1.0,0.1111111111111111,0,1.0,,0.6-0.3333333333333333-0-0.29411764705882354-0.2352941176470588-0.5-1.0-0.1111111111111111-0-1.0,52,0.198375734508547,0.039663461538461536,0.0,0.11904881143162394,0.019890157585470084,0.0,0.0,0.0,0.0,0.020007011217948716,0.0,0.0,0.002239159453989579,label1x,label4x,label2x,0,3,1,0.35708800747863245
1307,1307,1307,1631,1631,10551,10551,,11642,65-69,Quebec,Female,English,English,Bachelors Degrees,Not Employed,Other,,,,0.9333333333333332,0.8888888888888888,1,0.2352941176470588,0.2352941176470588,0.0,0.5,0.1111111111111111,0,1.0,,0.9333333333333332-0.8888888888888888-1-0.2352941176470588-0.2352941176470588-0.0-0.5-0.1111111111111111-0-1.0,46,0.044720496894409933,0.022360248447204967,0.06710878191856452,0.0670807453416149,0.02238828502415459,0.0,0.0,0.0,0.0,0.0,0.022640614216701174,0.0,0.001980794901606166,label3x,label4x,label1x,2,3,0,0.17891002415458934
1308,1308,1308,1632,1632,10567,10567,,11661,22-24,Ontario,Female,Other,French,Other Certificate/Diploma Not Univ,Not Employed,Other Managers,,,,0.3333333333333333,0.6666666666666666,1,0.7058823529411765,0.29411764705882354,0.0,0.5,0.2222222222222222,0,1.0,,0.3333333333333333-0.6666666666666666-1-0.7058823529411765-0.29411764705882354-0.0-0.5-0.2222222222222222-0-1.0,54,0.20926426426426428,0.019019019019019017,0.019019019019019017,0.057112112112112104,0.0,0.0,0.0,0.0,0.0,0.019184184184184185,0.0,0.0,0.002325280971450717,label1x,label4x,label10x,0,3,9,0.28556056056056056
1309,1309,1309,1635,1635,10577,10577,,11671,65-69,Quebec,Male,English,French,Elementary School Graduation Cert,Full-Time,Unskilled,,,,0.9333333333333332,0.8888888888888888,0,0.2352941176470588,0.29411764705882354,0.4,0.0,1.0,0,1.0,,0.9333333333333332-0.8888888888888888-0-0.2352941176470588-0.29411764705882354-0.4-0.0-1.0-0-1.0,26,0.28846153846153844,0.08516483516483517,0.0,0.12362637362637363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011195797269947896,label1x,label4x,label2x,0,3,1,0.49725274725274726
1310,1310,1310,1636,1636,10584,10584,,11679,70+,Manitoba,Female,English,English,Bachelors Degrees,Not Employed,Unskilled,,,,1.0,0.2222222222222222,1,0.2352941176470588,0.2352941176470588,0.0,0.5,1.0,0,1.0,,1.0-0.2222222222222222-1-0.2352941176470588-0.2352941176470588-0.0-0.5-1.0-0-1.0,42,0.12293010752688172,0.0,0.0,0.09831029185867896,0.0,0.024746543778801842,0.0,0.0,0.0,0.024788786482334867,0.0,0.0,0.001808551866683891,label1x,label4x,label10x,0,3,9,0.24602918586789554
1311,1311,1311,1637,1637,10595,10595,,11693,45-49,Quebec,Male,English,English,High School Graduation Certificate,Full-Time,Other,,,,0.6666666666666666,0.8888888888888888,0,0.2352941176470588,0.2352941176470588,0.5,0.0,0.1111111111111111,0,0.0,,0.6666666666666666-0.8888888888888888-0-0.2352941176470588-0.2352941176470588-0.5-0.0-0.1111111111111111-0-0.0,172,0.14654090138635903,0.01758550680000753,0.01172389795517337,0.08792753400003765,0.005862289110339211,0.005862289110339211,0.0,0.00586705096887458,0.0,0.00586432990685437,0.0,0.005871132561904896,0.00740645050165784,label1x,label4x,label2x,0,3,1,0.2520539421864042
1312,1312,1312,1638,1638,10603,10603,,11701,15-17,Ontario,Male,English,English,High School Graduation Certificate,Not Employed,Other,,,,0.06666666666666668,0.6666666666666666,0,0.2352941176470588,0.2352941176470588,0.5,0.5,0.1111111111111111,0,1.0,,0.06666666666666668-0.6666666666666666-0-0.2352941176470588-0.2352941176470588-0.5-0.5-0.1111111111111111-0-1.0,24,0.04487179487179487,0.1346153846153846,0.0,0.2692307692307692,0.04807692307692307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001033458209533652,label4x,label2x,label5x,3,1,4,0.4519230769230769
1313,1313,1313,1639,1639,10605,10605,,11703,65-69,Quebec,Female,French,French,Bachelors Degrees,Full-Time,Other Managers,,,,0.9333333333333332,0.8888888888888888,1,0.29411764705882354,0.29411764705882354,0.0,0.0,0.2222222222222222,0,1.0,,0.9333333333333332-0.8888888888888888-1-0.29411764705882354-0.29411764705882354-0.0-0.0-0.2222222222222222-0-1.0,34,0.1229946524064171,0.0,0.0,0.1846524064171123,0.06213903743315508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014640657968393402,label4x,label1x,label5x,3,0,4,0.36978609625668446
1314,1314,1314,1641,1641,10614,10614,,11714,30-34,Ontario,Male,English,English,Univ Cert/Dipl Below Bachelor Level,Full-Time,Senior Managers/Owners,,,,0.4666666666666667,0.6666666666666666,0,0.2352941176470588,0.2352941176470588,0.0,0.0,0.5555555555555556,0,1.0,,0.4666666666666667-0.6666666666666666-0-0.2352941176470588-0.2352941176470588-0.0-0.0-0.5555555555555556-0-1.0,22,0.1958041958041958,0.0,0.05157342657342657,0.14685314685314685,0.04895104895104895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009473366920725143,label1x,label4x,label3x,0,3,2,0.3942307692307692
1315,1315,1315,1642,1642,10627,10627,,11727,70+,Ontario,Male,French,French,High School Graduation Certificate,Full-Time,Other,,,,1.0,0.6666666666666666,0,0.29411764705882354,0.29411764705882354,0.5,0.0,0.1111111111111111,0,1.0,,1.0-0.6666666666666666-0-0.29411764705882354-0.29411764705882354-0.5-0.0-0.1111111111111111-0-1.0,6,0.0,0.0,0.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000258364552383413,label3x,,,2,0,0,0.225
1316,1316,1316,1643,1643,10642,10642,,11745,30-34,British Columbia,Female,English,English,High School Graduation Certificate,Full-Time,Technical/Sales/Teaching/Other White Collar,,,,0.4666666666666667,0.1111111111111111,1,0.2352941176470588,0.2352941176470588,0.5,0.0,0.8888888888888888,0,1.0,,0.4666666666666667-0.1111111111111111-1-0.2352941176470588-0.2352941176470588-0.5-0.0-0.8888888888888888-0-1.0,64,0.16036184210526316,0.06422468932748537,0.0,0.16040181834795322,0.0,0.0,0.032192297149122806,0.0,0.0,0.0,0.0,0.0,0.0027558885587564055,label4x,label1x,label2x,3,0,1,0.38498834978070173
1317,1317,1317,1644,1644,10671,10671,,11781,40-44,Quebec,Male,French,English,Bachelors Degrees,Not Employed,Other,,,,0.6,0.8888888888888888,0,0.29411764705882354,0.2352941176470588,0.0,0.5,0.1111111111111111,0,1.0,,0.6-0.8888888888888888-0-0.29411764705882354-0.2352941176470588-0.0-0.5-0.1111111111111111-0-1.0,14,0.16170634920634921,0.07936507936507937,0.0,0.07936507936507937,0.08234126984126984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006028506222279636,label1x,label5x,label2x,0,4,1,0.32341269841269843
1318,1318,1318,1645,1645,10712,10712,,11825,65-69,Ontario,Male,English,English,Trade Certificate/Diploma,Not Employed,Other Managers,,,,0.9333333333333332,0.6666666666666666,0,0.2352941176470588,0.2352941176470588,0.8,0.5,0.2222222222222222,0,1.0,,0.9333333333333332-0.6666666666666666-0-0.2352941176470588-0.2352941176470588-0.8-0.5-0.2222222222222222-0-1.0,30,0.2452,0.0,0.0356,0.035,0.0352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001291822761917065,label1x,label3x,label5x,0,2,4,0.316
1319,1319,1319,1646,1646,10715,10715,,11829,55-59,Quebec,Female,English,English,High School Graduation Certificate,Not Employed,Other Managers,,,,0.8,0.8888888888888888,1,0.2352941176470588,0.2352941176470588,0.5,0.5,0.2222222222222222,0,1.0,,0.8-0.8888888888888888-1-0.2352941176470588-0.2352941176470588-0.5-0.5-0.2222222222222222-0-1.0,12,0.38095238095238093,0.0,0.0,0.0,0.0,0.0,0.10714285714285714,0.0,0.0,0.0,0.0,0.0,0.000516729104766826,label1x,label7x,,0,6,0,0.4880952380952381
1320,1320,1320,1647,1647,10722,10722,,11839,19 Years,Manitoba,Male,English,English,High School Graduation Certificate,Full-Time,Other,,,,0.2,0.2222222222222222,0,0.2352941176470588,0.2352941176470588,0.5,0.0,0.1111111111111111,0,1.0,,0.2-0.2222222222222222-0-0.2352941176470588-0.2352941176470588-0.5-0.0-0.1111111111111111-0-1.0,33,0.1594896331738437,0.06379585326953748,0.06475279106858055,0.09569377990430622,0.06411483253588517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014210050381087715,label1x,label4x,label3x,0,3,2,0.3199362041467305
1321,1321,1321,1648,1648,10725,10725,,11842,55-59,Quebec,Female,English,French,Bachelors Degrees,Not Employed,Other,,,,0.8,0.8888888888888888,1,0.2352941176470588,0.29411764705882354,0.0,0.5,0.1111111111111111,0,1.0,,0.8-0.8888888888888888-1-0.2352941176470588-0.29411764705882354-0.0-0.5-0.1111111111111111-0-1.0,16,0.06875,0.06875,0.0734375,0.06875,0.06875,0.06875,0.0,0.0,0.0,0.0,0.0,0.0,0.0006889721396891014,label3x,label1x,,2,0,0,0.14218750000000002
1322,1322,1322,1649,1649,10726,10726,,11843,50-54,Ontario,Male,English,English,Bachelors Degrees,Not Employed,Professionals,,,,0.7333333333333333,0.6666666666666666,0,0.2352941176470588,0.2352941176470588,0.0,0.5,0.4444444444444444,0,1.0,,0.7333333333333333-0.6666666666666666-0-0.2352941176470588-0.2352941176470588-0.0-0.5-0.4444444444444444-0-1.0,11,0.10389610389610389,0.10822510822510822,0.0,0.10389610389610389,0.11255411255411256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00047366834603625716,label5x,label2x,label1x,4,1,0,0.3246753246753247
1323,1323,1323,1651,1651,10736,10736,,11855,60-64,Ontario,Female,French,English,High School Graduation Certificate,Full-Time,Other,,,,0.8666666666666667,0.6666666666666666,1,0.29411764705882354,0.2352941176470588,0.5,0.0,0.1111111111111111,0,1.0,,0.8666666666666667-0.6666666666666666-1-0.29411764705882354-0.2352941176470588-0.5-0.0-0.1111111111111111-0-1.0,10,0.2333333333333333,0.0,0.0,0.11666666666666667,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0004306075873056883,label1x,label7x,label4x,0,6,3,0.4833333333333333
1324,1324,1324,1652,1652,10745,10745,,11866,22-24,Manitoba,Male,English,Chinese - Mandarin,Other Certificate/Diploma Not Univ,Not Employed,Unskilled,,,,0.3333333333333333,0.2222222222222222,0,0.2352941176470588,0.05882352941176471,0.0,0.5,1.0,0,1.0,,0.3333333333333333-0.2222222222222222-0-0.2352941176470588-0.05882352941176471-0.0-0.5-1.0-0-1.0,48,0.12860094451003543,0.021487603305785124,0.043004722550177094,0.06431523022432113,0.0,0.021487603305785124,0.0,0.0,0.0,0.0,0.0,0.0,0.002066916419067304,label1x,label4x,label3x,0,3,2,0.23592089728453366
1325,1325,1325,1653,1653,10746,10746,,11867,65-69,Alberta,Male,English,English,Elementary School Graduation Cert,Full-Time,Technical/Sales/Teaching/Other White Collar,,,,0.9333333333333332,0.0,0,0.2352941176470588,0.2352941176470588,0.4,0.0,0.8888888888888888,0,1.0,,0.9333333333333332-0.0-0-0.2352941176470588-0.2352941176470588-0.4-0.0-0.8888888888888888-0-1.0,53,0.23405211141060198,0.019496855345911952,0.0,0.17571129080563044,0.019616651692123392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002282220212720148,label1x,label4x,label5x,0,3,4,0.4293800539083558
1326,1326,1326,1656,1656,10754,10754,,11877,55-59,Ontario,Female,Other,English,Bachelors Degrees,Full-Time,Other,,,,0.8,0.6666666666666666,1,0.7058823529411765,0.2352941176470588,0.0,0.0,0.1111111111111111,0,1.0,,0.8-0.6666666666666666-1-0.7058823529411765-0.2352941176470588-0.0-0.0-0.1111111111111111-0-1.0,66,0.13949696059012365,0.06198347107438017,0.0,0.0930093572843385,0.015512943104979166,0.0,0.015530018441363294,0.0,0.0,0.015564169114131549,0.0,0.0,0.002842010076217543,label1x,label4x,label2x,0,3,1,0.2944897889488423
1327,1327,1327,1658,1658,10764,10764,,11889,45-49,Ontario,Male,English,English,Elementary School Graduation Cert,Not Employed,Unskilled,,,,0.6666666666666666,0.6666666666666666,0,0.2352941176470588,0.2352941176470588,0.4,0.5,1.0,0,1.0,,0.6666666666666666-0.6666666666666666-0-0.2352941176470588-0.2352941176470588-0.4-0.5-1.0-0-1.0,26,0.20608974358974358,0.12307692307692308,0.0,0.08301282051282051,0.041025641025641026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011195797269947896,label1x,label2x,label4x,0,1,3,0.41217948717948716
1328,1328,1328,1659,1659,10803,10803,,11933,25-29,Ontario,Male,English,English,Elementary School Graduation Cert,Not Employed,Other,,,,0.4,0.6666666666666666,0,0.2352941176470588,0.2352941176470588,0.4,0.5,0.1111111111111111,0,0.15384615384615385,,0.4-0.6666666666666666-0-0.2352941176470588-0.2352941176470588-0.4-0.5-0.1111111111111111-0-0.15384615384615385,148,0.15700910311437857,0.040963224639875784,0.020482402383674967,0.10240253115352993,0.0068311544253313395,0.006827994170383039,0.013667049233085132,0.0,0.0,0.0,0.0,0.0,0.006372992292124187,label1x,label4x,label2x,0,3,1,0.30037485890778426
1329,1329,1329,1660,1660,10804,10804,,11934,20-21,British Columbia,Female,English,English,Bachelors Degrees,Full-Time,Other,,,,0.26666666666666666,0.1111111111111111,1,0.2352941176470588,0.2352941176470588,0.0,0.0,0.1111111111111111,0,1.0,,0.26666666666666666-0.1111111111111111-1-0.2352941176470588-0.2352941176470588-0.0-0.0-0.1111111111111111-0-1.0,58,0.19507389162561575,0.05324986316365627,0.017781882868089762,0.12418582375478927,0.0,0.0,0.017877668308702792,0.0,0.0,0.0,0.0,0.0,0.002497524006372992,label1x,label4x,label2x,0,3,1,0.3725095785440613
1330,1330,1330,1661,1661,10830,10830,,11963,25-29,Quebec,Male,English,English,Elementary School Graduation Cert,Full-Time,Other,,,,0.4,0.8888888888888888,0,0.2352941176470588,0.2352941176470588,0.4,0.0,0.1111111111111111,0,1.0,,0.4-0.8888888888888888-0-0.2352941176470588-0.2352941176470588-0.4-0.0-0.1111111111111111-0-1.0,14,0.23809523809523808,0.0,0.08531746031746032,0.07936507936507937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006028506222279636,label1x,label3x,label4x,0,2,3,0.40277777777777773
1331,1331,1331,1663,1663,10841,10841,,11976,40-44,Quebec,Male,English,English,High School Graduation Certificate,Not Employed,Clerical/Secretarial,,,,0.6,0.8888888888888888,0,0.2352941176470588,0.2352941176470588,0.5,0.5,0.0,0,1.0,,0.6-0.8888888888888888-0-0.2352941176470588-0.2352941176470588-0.5-0.5-0.0-0-1.0,20,0.05357142857142857,0.05412946428571429,0.0,0.10714285714285714,0.0,0.10881696428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0008612151746113766,label6x,label4x,label2x,5,3,1,0.2700892857142857
1332,1332,1332,1664,1664,10854,10854,,11996,50-54,Alberta,Male,English,English,High School Graduation Certificate,Full-Time,Other,,,,0.7333333333333333,0.0,0,0.2352941176470588,0.2352941176470588,0.5,0.0,0.1111111111111111,0,1.0,,0.7333333333333333-0.0-0-0.2352941176470588-0.2352941176470588-0.5-0.0-0.1111111111111111-0-1.0,39,0.1330258219147108,0.026663048885271108,0.026654004431782206,0.07977207977207977,0.05354316465427576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016793695904921844,label1x,label4x,label5x,0,3,4,0.26634106634106636
1333,1333,1333,1665,1665,10855,10855,,11997,55-59,Alberta,Male,English,English,High School Graduation Certificate,Not Employed,Other Managers,,,,0.8,0.0,0,0.2352941176470588,0.2352941176470588,0.5,0.5,0.2222222222222222,0,1.0,,0.8-0.0-0-0.2352941176470588-0.2352941176470588-0.5-0.5-0.2222222222222222-0-1.0,20,0.21666666666666665,0.0,0.0,0.10833333333333335,0.11145833333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008612151746113766,label1x,label5x,label4x,0,4,3,0.43645833333333334
1334,1334,1334,1666,1666,10876,10876,,12022,40-44,Manitoba,Female,English,French,High School Graduation Certificate,Not Employed,Other,,,,0.6,0.2222222222222222,1,0.2352941176470588,0.29411764705882354,0.5,0.5,0.1111111111111111,0,1.0,,0.6-0.2222222222222222-1-0.2352941176470588-0.29411764705882354-0.5-0.5-0.1111111111111111-0-1.0,26,0.16346153846153846,0.040865384615384616,0.0,0.16506410256410253,0.0,0.0,0.040865384615384616,0.0,0.0,0.0,0.0,0.0,0.0011195797269947896,label4x,label1x,label2x,3,0,1,0.3693910256410256
1335,1335,1335,1667,1667,10902,10902,,12053,25-29,New Brunswick,Female,English,English,Other Certificate/Diploma Not Univ,Not Employed,Other,,,,0.4,0.3333333333333333,1,0.2352941176470588,0.2352941176470588,0.0,0.5,0.1111111111111111,0,1.0,,0.4-0.3333333333333333-1-0.2352941176470588-0.2352941176470588-0.0-0.5-0.1111111111111111-0-1.0,18,0.3068181818181818,0.0,0.0,0.1212121212121212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000775093657150239,label1x,label4x,,0,3,0,0.42803030303030304
1336,1336,1336,1669,1669,10934,10934,,12092,50-54,Alberta,Male,French,English,Univ Cert/Dipl Below Bachelor Level,Full-Time,Other,,,,0.7333333333333333,0.0,0,0.29411764705882354,0.2352941176470588,0.0,0.0,0.1111111111111111,0,1.0,,0.7333333333333333-0.0-0-0.29411764705882354-0.2352941176470588-0.0-0.0-0.1111111111111111-0-1.0,22,0.04990530303030303,0.0,0.04895833333333333,0.19393939393939394,0.048484848484848485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009473366920725143,label4x,label1x,label3x,3,0,2,0.2928030303030303
1337,1337,1337,1670,1670,10938,10938,,12099,30-34,Quebec,Male,English,English,Other Certificate/Diploma Not Univ,Not Employed,Technical/Sales/Teaching/Other White Collar,,,,0.4666666666666667,0.8888888888888888,0,0.2352941176470588,0.2352941176470588,0.0,0.5,0.8888888888888888,0,1.0,,0.4666666666666667-0.8888888888888888-0-0.2352941176470588-0.2352941176470588-0.0-0.5-0.8888888888888888-0-1.0,32,0.06565476190476191,0.06547619047619048,0.033095238095238094,0.13095238095238096,0.03273809523809524,0.033095238095238094,0.0,0.0,0.0,0.0,0.0,0.0,0.0013779442793782027,label4x,label1x,label2x,3,0,1,0.26208333333333333
1338,1338,1338,1671,1671,10942,10942,,12104,65-69,Ontario,Female,Chinese-Cantonese,French,Elementary School Graduation Cert,Full-Time,Other,,,,0.9333333333333332,0.6666666666666666,1,0.1176470588235294,0.29411764705882354,0.4,0.0,0.1111111111111111,0,1.0,,0.9333333333333332-0.6666666666666666-1-0.1176470588235294-0.29411764705882354-0.4-0.0-0.1111111111111111-0-1.0,18,0.0,0.060000000000000005,0.060476190476190475,0.05952380952380952,0.0,0.0,0.060476190476190475,0.0,0.0,0.0,0.0,0.0,0.000775093657150239,label3x,label2x,label4x,2,1,3,0.18
1339,1339,1339,1672,1672,10950,10950,,12114,55-59,Ontario,Male,English,Other,High School Graduation Certificate,Full-Time,Other,,,,0.8,0.6666666666666666,0,0.2352941176470588,0.7058823529411765,0.5,0.0,0.1111111111111111,0,1.0,,0.8-0.6666666666666666-0-0.2352941176470588-0.7058823529411765-0.5-0.0-0.1111111111111111-0-1.0,102,0.08951823259273294,0.03979236174698901,0.019892014776925263,0.14919844302007795,0.009950173485031874,0.0,0.009950173485031874,0.0,0.0,0.0,0.009991834450724286,0.0,0.004392197390518021,label4x,label1x,label2x,3,0,1,0.2785090373597999
1340,1340,1340,1673,1673,10967,10967,,12135,50-54,Ontario,Male,English,English,Elementary School Graduation Cert,Full-Time,Senior Managers/Owners,,,,0.7333333333333333,0.6666666666666666,0,0.2352941176470588,0.2352941176470588,0.4,0.0,0.5555555555555556,0,1.0,,0.7333333333333333-0.6666666666666666-0-0.2352941176470588-0.2352941176470588-0.4-0.0-0.5555555555555556-0-1.0,54,0.09486823184558377,0.05699698578618439,0.0,0.07588075880758807,0.0,0.0,0.0,0.019108456390686354,0.0,0.0,0.0,0.0,0.002325280971450717,label1x,label4x,label2x,0,3,1,0.22774597643935623
1341,1341,1341,1674,1674,10970,10970,,12138,35-39,Ontario,Male,French,English,Univ Cert/Dipl Above Bachelor Level,Full-Time,Other,,,,0.5333333333333333,0.6666666666666666,0,0.29411764705882354,0.2352941176470588,0.0,0.0,0.1111111111111111,0,1.0,,0.5333333333333333-0.6666666666666666-0-0.29411764705882354-0.2352941176470588-0.0-0.0-0.1111111111111111-0-1.0,28,0.07518796992481203,0.07518796992481203,0.0,0.07563909774436091,0.11345864661654136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012057012444559273,label5x,label4x,label1x,4,3,0,0.2642857142857143
1342,1342,1342,1675,1675,10973,10973,,12142,70+,Quebec,Male,English,English,High School Graduation Certificate,Full-Time,Unskilled,,,,1.0,0.8888888888888888,0,0.2352941176470588,0.2352941176470588,0.5,0.0,1.0,0,1.0,,1.0-0.8888888888888888-0-0.2352941176470588-0.2352941176470588-0.5-0.0-1.0-0-1.0,26,0.0,0.08076923076923077,0.0,0.12115384615384615,0.0,0.0,0.0,0.04148351648351648,0.0,0.0,0.0,0.0,0.0011195797269947896,label4x,label2x,label8x,3,1,7,0.2434065934065934
1343,1343,1343,1677,1677,11003,11003,,12174,50-54,Quebec,Female,English,English,Masters Degrees,Not Employed,Other,,,,0.7333333333333333,0.8888888888888888,1,0.2352941176470588,0.2352941176470588,0.1,0.5,0.1111111111111111,0,0.7692307692307693,,0.7333333333333333-0.8888888888888888-1-0.2352941176470588-0.2352941176470588-0.1-0.5-0.1111111111111111-0-0.7692307692307693,68,0.07492444529162734,0.029982075932866222,0.0,0.07491675915649279,0.029966703662597113,0.0,0.0,0.0,0.0,0.0,0.015106329993451413,0.0,0.0029281315936786805,label1x,label4x,label2x,0,3,1,0.17982328038098636
1344,1344,1344,1678,1678,11013,11013,,12186,30-34,Ontario,Female,French,French,High School Graduation Certificate,Not Employed,Other,,,,0.4666666666666667,0.6666666666666666,1,0.29411764705882354,0.29411764705882354,0.5,0.5,0.1111111111111111,0,1.0,,0.4666666666666667-0.6666666666666666-1-0.29411764705882354-0.29411764705882354-0.5-0.5-0.1111111111111111-0-1.0,16,0.1375,0.06875,0.0,0.06875,0.06875,0.0,0.0734375,0.0,0.0,0.0,0.0,0.0,0.0006889721396891014,label1x,label7x,label2x,0,6,1,0.2796875
1345,1345,1345,1679,1679,11021,11021,,12196,25-29,Ontario,Male,English,English,High School Graduation Certificate,Full-Time,Other,,,,0.4,0.6666666666666666,0,0.2352941176470588,0.2352941176470588,0.5,0.0,0.1111111111111111,0,1.0,,0.4-0.6666666666666666-0-0.2352941176470588-0.2352941176470588-0.5-0.0-0.1111111111111111-0-1.0,32,0.09839285714285714,0.16422619047619047,0.0,0.06565476190476191,0.03273809523809524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013779442793782027,label2x,label1x,label4x,1,0,3,0.3282738095238096
